,index,asset_name,assets,bea_asset_code,delta,eatr_d,eatr_e,eatr_mix,major_asset_group,metr_d,metr_e,metr_mix,mettr_d,mettr_e,mettr_mix,minor_asset_group,rho_d,rho_e,rho_mix,tax_treat,tax_wedge_d,tax_wedge_e,tax_wedge_mix,ucc_d,ucc_e,ucc_mix,z_d,z_e,z_mix,year
29,29,Construction tractors,9895536359.50878,EO22,0.16330,0.26075,0.35000,0.32144,Equipment,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Other Industrial Equipment,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.20353,0.25253,0.23685,0.86197,0.73791,0.77354,2029
30,30,Other agricultural machinery,46750113837.50497,EO30,0.11790,0.26075,0.35000,0.32144,Equipment,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Other Industrial Equipment,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.15813,0.20713,0.19145,0.81847,0.67027,0.71149,2029
31,31,Other construction machinery,123582273309.20981,EO40,0.15500,0.26075,0.35000,0.32144,Equipment,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Other Industrial Equipment,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.19523,0.24423,0.22855,0.85564,0.72770,0.76427,2029
32,32,Mining and oilfield machinery,84858812350.85155,EO50,0.15000,0.26075,0.35000,0.32144,Equipment,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Other Industrial Equipment,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.19023,0.23923,0.22355,0.85155,0.72115,0.75831,2029
33,33,Steam engines,91645013950.24467,EI21,0.05160,0.26075,0.35000,0.32144,Equipment,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Transportation Equipment,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.09183,0.14083,0.12515,0.66367,0.47080,0.51907,2029
34,34,Internal combustion engines,12363020746.35256,EI22,0.20630,0.26075,0.35000,0.32144,Equipment,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Transportation Equipment,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.24653,0.29553,0.27985,0.88750,0.78055,0.81186,2029
35,35,Light trucks (including utility vehicles),167619978536.64954,ET11,0.17250,0.26075,0.35000,0.32144,Equipment,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Transportation Equipment,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.21273,0.26173,0.24605,0.86836,0.74837,0.78299,2029
36,36,"Other trucks, buses and truck trailers",119548128283.44501,ET12,0.17250,0.26075,0.35000,0.32144,Equipment,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Transportation Equipment,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.21273,0.26173,0.24605,0.86836,0.74837,0.78299,2029
37,37,Autos,136239832218.22234,ET20,0.33330,0.26075,0.35000,0.32144,Equipment,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Transportation Equipment,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.37353,0.42253,0.40685,0.92725,0.85178,0.87456,2029
38,38,Aircraft,265994401126.70795,ET30,0.08590,0.26075,0.35000,0.32144,Equipment,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Transportation Equipment,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.12613,0.17513,0.15945,0.76662,0.59694,0.64244,2029
39,39,Ships and boats,62839620240.34708,ET40,0.06110,0.26075,0.35000,0.32144,Equipment,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Transportation Equipment,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.10133,0.15033,0.13465,0.70029,0.51301,0.56102,2029
40,40,Railroad equipment,109045484546.04863,ET50,0.05890,0.26075,0.35000,0.32144,Equipment,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Transportation Equipment,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.09913,0.14813,0.13245,0.69253,0.50385,0.55197,2029
41,41,Theatrical movies,157833245541.22495,AE10,0.09300,0.24782,0.33362,0.30616,Intellectual Property,-0.21369,0.31108,0.22266,0.39654,0.53708,0.51340,Intellectual Property,0.03625,0.08419,0.06885,corporate,0.01438,0.04522,0.03535,0.12925,0.17719,0.16185,0.78053,0.61589,0.66047,2029
42,42,Long-lived television programs,144610873939.53967,AE20,0.16800,0.23968,0.32548,0.29802,Intellectual Property,-0.30374,0.28996,0.19332,0.35177,0.52289,0.49503,Intellectual Property,0.03375,0.08169,0.06635,corporate,0.01187,0.04271,0.03284,0.20175,0.24969,0.23435,0.86531,0.74336,0.77847,2029
43,43,Books,67646468506.09869,AE30,0.12100,0.24478,0.33058,0.30312,Intellectual Property,-0.24582,0.30334,0.21196,0.38057,0.53188,0.50670,Intellectual Property,0.03532,0.08325,0.06792,corporate,0.01344,0.04428,0.03441,0.15632,0.20425,0.18892,0.82229,0.67598,0.71679,2029
44,44,Music,15406510045.76745,AE40,0.26700,0.22894,0.31474,0.28728,Intellectual Property,-0.44527,0.26002,0.15103,0.28139,0.50277,0.46856,Intellectual Property,0.03044,0.07838,0.06304,corporate,0.00857,0.03941,0.02954,0.29744,0.34538,0.33004,0.91080,0.82154,0.84814,2029
45,45,Other entertainment originals,15413496806.38999,AE50,0.10900,0.24609,0.33188,0.30443,Intellectual Property,-0.23184,0.30668,0.21658,0.38751,0.53412,0.50959,Intellectual Property,0.03572,0.08366,0.06832,corporate,0.01384,0.04468,0.03481,0.14472,0.19266,0.17732,0.80651,0.65269,0.69512,2029
46,46,Own account software,198787829234.10889,ENS3,0.33000,0.22211,0.30790,0.28045,Intellectual Property,-0.55253,0.23962,0.12173,0.22806,0.48906,0.45022,Intellectual Property,0.02834,0.07628,0.06094,corporate,0.00646,0.03730,0.02744,0.35834,0.40628,0.39094,0.92658,0.85052,0.87346,2029
47,47,Pharmaceutical and medicine manufacturing,396355589473.99658,RD11,0.10000,0.24706,0.33286,0.30540,Intellectual Property,-0.22157,0.30916,0.22001,0.39262,0.53579,0.51174,Intellectual Property,0.03602,0.08396,0.06862,corporate,0.01414,0.04498,0.03511,0.13602,0.18396,0.16862,0.79271,0.63291,0.67655,2029
48,48,"Chemical manufacturing, ex. pharma and med",54399224281.00928,RD12,0.16000,0.24055,0.32635,0.29889,Intellectual Property,-0.29350,0.29228,0.19656,0.35686,0.52444,0.49706,Intellectual Property,0.03402,0.08195,0.06661,corporate,0.01214,0.04298,0.03311,0.19402,0.24195,0.22661,0.85952,0.73394,0.76994,2029
49,49,Computers and peripheral equipment manufacturing,9567048384.83953,RD21,0.40000,0.21451,0.30031,0.27285,Intellectual Property,-0.69205,0.21559,0.08670,0.15869,0.47291,0.42829,Intellectual Property,0.02600,0.07394,0.05860,corporate,0.00413,0.03497,0.02510,0.42600,0.47394,0.45860,0.93864,0.87336,0.89324,2029
50,50,Communications equipment manufacturing,38393784818.88548,RD22,0.27000,0.22862,0.31441,0.28696,Intellectual Property,-0.45004,0.25908,0.14968,0.27902,0.50213,0.46771,Intellectual Property,0.03034,0.07828,0.06294,corporate,0.00847,0.03931,0.02944,0.30034,0.34828,0.33294,0.91170,0.82317,0.84957,2029
51,51,Semiconductor and other component manufacturing,83580996525.44339,RD23,0.25000,0.23079,0.31658,0.28913,Intellectual Property,-0.41882,0.26534,0.15860,0.29454,0.50635,0.47330,Intellectual Property,0.03101,0.07895,0.06361,corporate,0.00913,0.03998,0.03011,0.28101,0.32895,0.31361,0.90531,0.81169,0.83947,2029
52,52,Navigational and other instruments manufacturing,30814085765.72150,RD24,0.29000,0.22645,0.31224,0.28479,Intellectual Property,-0.48267,0.25270,0.14056,0.26280,0.49785,0.46201,Intellectual Property,0.02968,0.07761,0.06227,corporate,0.00780,0.03864,0.02877,0.31968,0.36761,0.35227,0.91729,0.83333,0.85848,2029
53,53,"Other computer and electronic manufacturing, n.e.c.",1636224416.37729,RD25,0.40000,0.21451,0.30031,0.27285,Intellectual Property,-0.69205,0.21559,0.08670,0.15869,0.47291,0.42829,Intellectual Property,0.02600,0.07394,0.05860,corporate,0.00413,0.03497,0.02510,0.42600,0.47394,0.45860,0.93864,0.87336,0.89324,2029
54,54,Motor vehicles and parts manufacturing,39313793397.64573,RD31,0.31000,0.22428,0.31007,0.28262,Intellectual Property,-0.51680,0.24622,0.13125,0.24583,0.49349,0.45618,Intellectual Property,0.02901,0.07695,0.06161,corporate,0.00713,0.03797,0.02810,0.33901,0.38695,0.37161,0.92221,0.84239,0.86639,2029
55,55,Aerospace products and parts manufacturing,33211530576.08377,RD32,0.22000,0.23404,0.31984,0.29238,Intellectual Property,-0.37444,0.27455,0.17165,0.31661,0.51253,0.48147,Intellectual Property,0.03201,0.07995,0.06461,corporate,0.01014,0.04098,0.03111,0.25201,0.29995,0.28461,0.89376,0.79137,0.82148,2029
56,56,Software publishers,20657269549.42317,RD40,0.22000,0.23404,0.31984,0.29238,Intellectual Property,-0.37444,0.27455,0.17165,0.31661,0.51253,0.48147,Intellectual Property,0.03201,0.07995,0.06461,corporate,0.01014,0.04098,0.03111,0.25201,0.29995,0.28461,0.89376,0.79137,0.82148,2029
57,57,Financial and real estate services,6097212063.69451,RD50,0.16000,0.24055,0.32635,0.29889,Intellectual Property,-0.29350,0.29228,0.19656,0.35686,0.52444,0.49706,Intellectual Property,0.03402,0.08195,0.06661,corporate,0.01214,0.04298,0.03311,0.19402,0.24195,0.22661,0.85952,0.73394,0.76994,2029
58,58,Computer systems design and related services,6318822870.45265,RD60,0.36000,0.21885,0.30465,0.27719,Intellectual Property,-0.60940,0.22950,0.10705,0.19978,0.48226,0.44103,Intellectual Property,0.02734,0.07528,0.05994,corporate,0.00546,0.03630,0.02643,0.38734,0.43528,0.41994,0.93228,0.86124,0.88277,2029
59,59,Scientific research and development services,22814623102.50269,RD70,0.16000,0.24055,0.32635,0.29889,Intellectual Property,-0.29350,0.29228,0.19656,0.35686,0.52444,0.49706,Intellectual Property,0.03402,0.08195,0.06661,corporate,0.01214,0.04298,0.03311,0.19402,0.24195,0.22661,0.85952,0.73394,0.76994,2029
60,60,"All other nonmanufacturing, n.e.c.",86239268420.53497,RD80,0.16000,0.24055,0.32635,0.29889,Intellectual Property,-0.29350,0.29228,0.19656,0.35686,0.52444,0.49706,Intellectual Property,0.03402,0.08195,0.06661,corporate,0.01214,0.04298,0.03311,0.19402,0.24195,0.22661,0.85952,0.73394,0.76994,2029
61,61,Private universities and colleges,8714364638.50274,RD91,0.16000,0.24055,0.32635,0.29889,Intellectual Property,-0.29350,0.29228,0.19656,0.35686,0.52444,0.49706,Intellectual Property,0.03402,0.08195,0.06661,corporate,0.01214,0.04298,0.03311,0.19402,0.24195,0.22661,0.85952,0.73394,0.76994,2029
62,62,Other nonprofit institutions,36718605375.43617,RD92,0.16000,0.24055,0.32635,0.29889,Intellectual Property,-0.29350,0.29228,0.19656,0.35686,0.52444,0.49706,Intellectual Property,0.03402,0.08195,0.06661,corporate,0.01214,0.04298,0.03311,0.19402,0.24195,0.22661,0.85952,0.73394,0.76994,2029
63,63,Other manufacturing,207322515562.10355,RDOM,0.16000,0.24055,0.32635,0.29889,Intellectual Property,-0.29350,0.29228,0.19656,0.35686,0.52444,0.49706,Intellectual Property,0.03402,0.08195,0.06661,corporate,0.01214,0.04298,0.03311,0.19402,0.24195,0.22661,0.85952,0.73394,0.76994,2029
64,64,Inventories,1540550422356.87988,INV,0.00000,0.28104,0.36877,0.34079,Inventories,0.05323,0.38952,0.32684,0.52925,0.58979,0.57862,Inventories,0.04647,0.09501,0.07951,corporate,0.02460,0.05603,0.04600,0.04647,0.09501,0.07951,0.00000,0.00000,0.00000,2029
65,65,Land,3586505862665.65332,LAND,0.00000,0.26075,0.35000,0.32144,Land,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Land,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.04023,0.08923,0.07355,0.00000,0.00000,0.00000,2029
66,66,Petroleum and natural gas,1033009084262.45227,SM01,0.07510,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Mining and Drilling Structures,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.11533,0.16433,0.14865,0.74173,0.56424,0.61103,2029
67,67,Mining,82930242550.87573,SM02,0.04500,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Mining and Drilling Structures,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.08523,0.13423,0.11855,0.63247,0.43689,0.48487,2029
68,68,Communication,578746934520.27332,SU20,0.02370,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Mining and Drilling Structures,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.06393,0.11293,0.09725,0.47543,0.29009,0.33143,2029
69,69,Gas,365538291966.44250,SU40,0.07510,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Mining and Drilling Structures,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.11533,0.16433,0.14865,0.74173,0.56424,0.61103,2029
70,70,Petroleum pipelines,112623061581.18890,SU50,0.02370,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Mining and Drilling Structures,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.06393,0.11293,0.09725,0.47543,0.29009,0.33143,2029
71,71,Religious,100591058771.57298,SB10,0.01880,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Nonresidential Buildings,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.05903,0.10803,0.09235,0.41824,0.24479,0.28225,2029
72,72,Educational and vocational,282731632260.71143,SB20,0.01880,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Nonresidential Buildings,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.05903,0.10803,0.09235,0.41824,0.24479,0.28225,2029
73,73,Hospitals,321465584009.55084,SB31,0.01880,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Nonresidential Buildings,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.05903,0.10803,0.09235,0.41824,0.24479,0.28225,2029
74,74,Special care,70115662530.67619,SB32,0.01880,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Nonresidential Buildings,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.05903,0.10803,0.09235,0.41824,0.24479,0.28225,2029
75,75,Lodging,171809464722.00076,SB41,0.02810,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Nonresidential Buildings,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.06833,0.11733,0.10165,0.51797,0.32636,0.37018,2029
76,76,Air transportation,26676130901.78949,SB43,0.02370,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Nonresidential Buildings,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.06393,0.11293,0.09725,0.47543,0.29009,0.33143,2029
77,77,Other transportation,3546598618.30267,SB45,0.02370,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Nonresidential Buildings,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.06393,0.11293,0.09725,0.47543,0.29009,0.33143,2029
78,78,Warehouses,281416771190.32635,SC01,0.02250,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Nonresidential Buildings,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.06273,0.11173,0.09605,0.46249,0.27950,0.32002,2029
79,79,Other commercial,342925648721.18970,SC02,0.02620,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Nonresidential Buildings,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.06643,0.11543,0.09975,0.50048,0.31116,0.35402,2029
80,80,Multimerchandise shopping,424453104850.84991,SC03,0.02620,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Nonresidential Buildings,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.06643,0.11543,0.09975,0.50048,0.31116,0.35402,2029
81,81,Food and beverage establishments,177715537882.64343,SC04,0.02620,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Nonresidential Buildings,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.06643,0.11543,0.09975,0.50048,0.31116,0.35402,2029
82,82,Manufacturing,1098167248469.70093,SI00,0.03140,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Nonresidential Buildings,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.07163,0.12063,0.10495,0.54561,0.35123,0.39642,2029
83,83,Public safety,15488160357.01913,SO03,0.02370,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Nonresidential Buildings,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.06393,0.11293,0.09725,0.47543,0.29009,0.33143,2029
84,84,Office,1125362772925.66992,SOO1,0.02470,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Nonresidential Buildings,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.06493,0.11393,0.09825,0.48574,0.29867,0.34065,2029
85,85,Medical buildings,108684928850.83852,SOO2,0.02470,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Nonresidential Buildings,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.06493,0.11393,0.09825,0.48574,0.29867,0.34065,2029
86,86,Amusement and recreation,163173271952.40323,SB42,0.03000,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Other Structures,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.07023,0.11923,0.10355,0.53428,0.34091,0.38556,2029
87,87,Local transit structures,9253082151.78652,SB44,0.02370,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Other Structures,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.06393,0.11293,0.09725,0.47543,0.29009,0.33143,2029
88,88,Other land transportation,7047759109.22463,SB46,0.02370,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Other Structures,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.06393,0.11293,0.09725,0.47543,0.29009,0.33143,2029
89,89,Farm,109520310583.65520,SN00,0.02390,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Other Structures,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.06413,0.11313,0.09745,0.47752,0.29182,0.33330,2029
90,90,Water supply,41285680277.46067,SO01,0.02250,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Other Structures,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.06273,0.11173,0.09605,0.46249,0.27950,0.32002,2029
91,91,Sewage and waste disposal,37655287429.56380,SO02,0.02250,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Other Structures,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.06273,0.11173,0.09605,0.46249,0.27950,0.32002,2029
92,92,Highway and conservation and development,22901934534.26336,SO04,0.02250,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Other Structures,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.06273,0.11173,0.09605,0.46249,0.27950,0.32002,2029
93,93,Mobile structures,4708544169.48583,SOMO,0.05560,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Other Structures,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.09583,0.14483,0.12915,0.68012,0.48944,0.53768,2029
94,94,Other railroad,135810598106.26529,SU11,0.01760,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Other Structures,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.05783,0.10683,0.09115,0.40229,0.23280,0.26908,2029
95,95,Track replacement,166460438699.67984,SU12,0.02490,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Other Structures,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.06513,0.11413,0.09845,0.48776,0.30036,0.34247,2029
96,96,Electric,1052404377889.31934,SU30,0.02110,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Other Structures,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.06133,0.11033,0.09465,0.44656,0.26675,0.30621,2029
97,97,Wind and solar,119300186299.04012,SU60,0.03030,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Other Structures,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.07053,0.11953,0.10385,0.53676,0.34315,0.38792,2029
98,98,Residential,333776430841.08838,RES,0.01631,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.45620,0.56323,0.54450,Residential Buildings,0.04023,0.08923,0.07355,corporate,0.01835,0.05026,0.04005,0.05654,0.10554,0.08986,0.38418,0.21953,0.25442,2029
99,99,Prepackaged software,22158075946.87273,ENS1,0.55000,0.23093,0.33771,0.30674,Equipment,-0.28695,0.33771,0.21790,0.55219,0.42778,0.45164,Computers and Software,0.03419,0.05885,0.05170,non-corporate,0.01888,0.02517,0.02335,0.58419,0.60885,0.60170,0.96046,0.93383,0.94140,2029
100,100,Custom software,60800835315.39705,ENS2,0.33000,0.23093,0.33771,0.30674,Equipment,-0.28695,0.33771,0.21790,0.55219,0.42778,0.45164,Computers and Software,0.03419,0.05885,0.05170,non-corporate,0.01888,0.02517,0.02335,0.36419,0.38885,0.38170,0.93579,0.89437,0.90600,2029
101,101,Mainframes,6190706381.12645,EP1A,0.46330,0.23093,0.33771,0.30674,Equipment,-0.28695,0.33771,0.21790,0.55219,0.42778,0.45164,Computers and Software,0.03419,0.05885,0.05170,non-corporate,0.01888,0.02517,0.02335,0.49749,0.52215,0.51500,0.95340,0.92241,0.93119,2029
102,102,PCs,20612189046.54015,EP1B,0.46330,0.23093,0.33771,0.30674,Equipment,-0.28695,0.33771,0.21790,0.55219,0.42778,0.45164,Computers and Software,0.03419,0.05885,0.05170,non-corporate,0.01888,0.02517,0.02335,0.49749,0.52215,0.51500,0.95340,0.92241,0.93119,2029
103,103,DASDs,0.00000,EP1C,0.46330,0.23093,0.33771,0.30674,Equipment,-0.28695,0.33771,0.21790,0.55219,0.42778,0.45164,Computers and Software,0.03419,0.05885,0.05170,non-corporate,0.01888,0.02517,0.02335,0.49749,0.52215,0.51500,0.95340,0.92241,0.93119,2029
104,104,Printers,3876956089.05422,EP1D,0.46330,0.23093,0.33771,0.30674,Equipment,-0.28695,0.33771,0.21790,0.55219,0.42778,0.45164,Computers and Software,0.03419,0.05885,0.05170,non-corporate,0.01888,0.02517,0.02335,0.49749,0.52215,0.51500,0.95340,0.92241,0.93119,2029
105,105,Terminals,5141005380.94208,EP1E,0.46330,0.23093,0.33771,0.30674,Equipment,-0.28695,0.33771,0.21790,0.55219,0.42778,0.45164,Computers and Software,0.03419,0.05885,0.05170,non-corporate,0.01888,0.02517,0.02335,0.49749,0.52215,0.51500,0.95340,0.92241,0.93119,2029
106,106,Tape drives,0.00000,EP1F,0.46330,0.23093,0.33771,0.30674,Equipment,-0.28695,0.33771,0.21790,0.55219,0.42778,0.45164,Computers and Software,0.03419,0.05885,0.05170,non-corporate,0.01888,0.02517,0.02335,0.49749,0.52215,0.51500,0.95340,0.92241,0.93119,2029
107,107,Storage devices,3192011590.89989,EP1G,0.46330,0.23093,0.33771,0.30674,Equipment,-0.28695,0.33771,0.21790,0.55219,0.42778,0.45164,Computers and Software,0.03419,0.05885,0.05170,non-corporate,0.01888,0.02517,0.02335,0.49749,0.52215,0.51500,0.95340,0.92241,0.93119,2029
108,108,System integrators,11800815475.06376,EP1H,0.46330,0.23093,0.33771,0.30674,Equipment,-0.28695,0.33771,0.21790,0.55219,0.42778,0.45164,Computers and Software,0.03419,0.05885,0.05170,non-corporate,0.01888,0.02517,0.02335,0.49749,0.52215,0.51500,0.95340,0.92241,0.93119,2029
109,109,Special industrial machinery,56031412759.01972,EI40,0.10310,0.23093,0.33771,0.30674,Equipment,-0.28695,0.33771,0.21790,0.55219,0.42778,0.45164,Industrial Machinery,0.03419,0.05885,0.05170,non-corporate,0.01888,0.02517,0.02335,0.13729,0.16195,0.15480,0.81992,0.72568,0.75071,2029
110,110,General industrial equipment,114662497837.14465,EI50,0.10720,0.23093,0.33771,0.30674,Equipment,-0.28695,0.33771,0.21790,0.55219,0.42778,0.45164,Industrial Machinery,0.03419,0.05885,0.05170,non-corporate,0.01888,0.02517,0.02335,0.14139,0.16605,0.15890,0.82561,0.73338,0.75793,2029
111,111,Office and accounting equipment,2542388832.95410,EP12,0.31190,0.23093,0.33771,0.30674,Equipment,-0.28695,0.33771,0.21790,0.55219,0.42778,0.45164,Instruments and Communications Equipment,0.03419,0.05885,0.05170,non-corporate,0.01888,0.02517,0.02335,0.34609,0.37075,0.36360,0.93232,0.88893,0.90109,2029
112,112,Communications,102468863894.12276,EP20,0.11290,0.23093,0.33771,0.30674,Equipment,-0.28695,0.33771,0.21790,0.55219,0.42778,0.45164,Instruments and Communications Equipment,0.03419,0.05885,0.05170,non-corporate,0.01888,0.02517,0.02335,0.14709,0.17175,0.16460,0.83294,0.74338,0.76731,2029
113,113,Photocopy and related equipment,10079053794.97324,EP31,0.18000,0.23093,0.33771,0.30674,Equipment,-0.28695,0.33771,0.21790,0.55219,0.42778,0.45164,Instruments and Communications Equipment,0.03419,0.05885,0.05170,non-corporate,0.01888,0.02517,0.02335,0.21419,0.23885,0.23170,0.88826,0.82202,0.84019,2029
114,114,Nonelectro medical instruments,111916495413.68216,EP34,0.13500,0.23093,0.33771,0.30674,Equipment,-0.28695,0.33771,0.21790,0.55219,0.42778,0.45164,Instruments and Communications Equipment,0.03419,0.05885,0.05170,non-corporate,0.01888,0.02517,0.02335,0.16919,0.19385,0.18670,0.85636,0.77598,0.79770,2029
115,115,Electro medical instruments,65668171776.99003,EP35,0.13500,0.23093,0.33771,0.30674,Equipment,-0.28695,0.33771,0.21790,0.55219,0.42778,0.45164,Instruments and Communications Equipment,0.03419,0.05885,0.05170,non-corporate,0.01888,0.02517,0.02335,0.16919,0.19385,0.18670,0.85636,0.77598,0.79770,2029
116,116,Nonmedical instruments,59590066982.11147,EP36,0.13500,0.23093,0.33771,0.30674,Equipment,-0.28695,0.33771,0.21790,0.55219,0.42778,0.45164,Instruments and Communications Equipment,0.03419,0.05885,0.05170,non-corporate,0.01888,0.02517,0.02335,0.16919,0.19385,0.18670,0.85636,0.77598,0.79770,2029
